,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
645,645,fbs0130,DFBSJ015340.34+231430.9,01:53:40.342,+23:14:30.95,16.78,16.38,U,67,17,-4.1103421730709684e-12,-2.965788090948617e-15,-8.911949401282141e-13,-1.4877393517739692e-10,7.774010481788627e-13,-1.49592190395453e-15,1.2542319826663399e-18,-3.8709757880912764e-22,specimages/fbs0130-DFBSJ015340.34+231430.9.fits,specimagesjpeg/fbs0130-DFBSJ015340.34+231430.9.jpg
646,646,fbs0130,DFBSJ015343.74+231315.9,01:53:43.740,+23:13:15.92,15.44,14.7,OK,109,18,-1.9746947852124607e-11,-5.254067384661623e-15,-2.0392476245731167e-12,-3.4804568532417256e-10,2.030249268016922e-12,-4.1280836576807094e-15,3.5512395890504924e-18,-1.1052599925926633e-21,specimages/fbs0130-DFBSJ015343.74+231315.9.fits,specimagesjpeg/fbs0130-DFBSJ015343.74+231315.9.jpg
647,647,fbs0131,DFBSJ021722.69+271147.7,02:17:22.692,+27:11:47.75,12.54,11.92,OK,101,13,-1.064077714141737e-10,-1.023451632578594e-13,-3.3904760648575324e-11,-5.234838338379847e-09,3.498510916650999e-11,-7.933961888251498e-14,7.540371355068751e-17,-2.5841689777283323e-20,specimages/fbs0131-DFBSJ021722.69+271147.7.fits,specimagesjpeg/fbs0131-DFBSJ021722.69+271147.7.jpg
648,648,fbs0131,DFBSJ021725.08+271723.9,02:17:25.086,+27:17:23.91,15.97,15.56,U,87,17,-5.843334748399696e-12,-4.2162144503604005e-15,-1.2669375396362428e-12,-2.1149937437231656e-10,1.1555219051313473e-12,-2.2772740591512627e-15,1.935349745865581e-18,-6.021617247078299e-22,specimages/fbs0131-DFBSJ021725.08+271723.9.fits,specimagesjpeg/fbs0131-DFBSJ021725.08+271723.9.jpg
649,649,fbs0131,DFBSJ021728.15+271455.1,02:17:28.158,+27:14:55.18,14.2,13.45,OK,120,17,-5.5789471982678593e-11,-4.0254484195722265e-14,-1.2096140228813885e-11,-2.0192997991773943e-09,1.0831994238477011e-11,-2.117465353992239e-14,1.7930868511253102e-17,-5.570325250056357e-21,specimages/fbs0131-DFBSJ021728.15+271455.1.fits,specimagesjpeg/fbs0131-DFBSJ021728.15+271455.1.jpg
650,650,fbs0131,DFBSJ021728.16+271216.6,02:17:28.167,+27:12:16.60,16.01,15.14,U,94,18,-1.7004815040554488e-11,-4.524471604841405e-15,-1.756071707207459e-12,-2.997152521000328e-10,1.660087146691842e-12,-3.288945558185184e-15,2.794679555540227e-18,-8.657550584359735e-22,specimages/fbs0131-DFBSJ021728.16+271216.6.fits,specimagesjpeg/fbs0131-DFBSJ021728.16+271216.6.jpg
651,651,fbs0131,DFBSJ021729.67+271030.8,02:17:29.677,+27:10:30.88,14.27,13.36,OK,120,17,-5.090485029571911e-11,-3.6730007550063814e-14,-1.1037062493185152e-11,-1.8424991533656806e-09,1.0215665443703454e-11,-2.03537241405926e-14,1.7437875742833133e-17,-5.457721095396187e-21,specimages/fbs0131-DFBSJ021729.67+271030.8.fits,specimagesjpeg/fbs0131-DFBSJ021729.67+271030.8.jpg
652,652,fbs0131,DFBSJ021729.69+271304.2,02:17:29.696,+27:13:04.24,14.48,13.56,OK,120,17,-1.4558547899345945e-10,-1.0504624909738452e-13,-3.1565544144549644e-11,-5.269480933183201e-09,2.548375882436607e-11,-4.633508070113482e-14,3.724532419195311e-17,-1.1133483323092605e-20,specimages/fbs0131-DFBSJ021729.69+271304.2.fits,specimagesjpeg/fbs0131-DFBSJ021729.69+271304.2.jpg
653,653,fbs0131,DFBSJ021730.40+271111.3,02:17:30.402,+27:11:11.39,15.05,14.35,U,106,18,-2.4159242113165852e-11,-6.428045753297611e-15,-2.4949008152219213e-12,-4.2581363886373315e-10,2.4864240655708217e-12,-5.056750577859068e-15,4.349444627054891e-18,-1.353294982291318e-21,specimages/fbs0131-DFBSJ021730.40+271111.3.fits,specimagesjpeg/fbs0131-DFBSJ021730.40+271111.3.jpg
654,654,fbs0131,DFBSJ021732.54+271504.3,02:17:32.545,+27:15:04.30,16.26,14.58,OK,66,17,-2.91047191385025e-11,-2.1000305586075782e-14,-6.310419536970567e-12,-1.053446406258893e-09,5.432234281907368e-12,-1.0316498588478716e-14,8.547989285614582e-18,-2.6109905625692345e-21,specimages/fbs0131-DFBSJ021732.54+271504.3.fits,specimagesjpeg/fbs0131-DFBSJ021732.54+271504.3.jpg
655,655,fbs0131,DFBSJ021734.75+271335.6,02:17:34.751,+27:13:35.61,16.14,15.09,U,67,17,-1.1731666619708608e-11,-8.464898663409844e-15,-2.543632256566592e-12,-4.246277329559329e-10,2.2611737500867044e-12,-4.3677770570595185e-15,3.6475479016864314e-18,-1.1167251047376631e-21,specimages/fbs0131-DFBSJ021734.75+271335.6.fits,specimagesjpeg/fbs0131-DFBSJ021734.75+271335.6.jpg
656,656,fbs0131,DFBSJ021736.40+271123.9,02:17:36.407,+27:11:23.93,15.36,15.03,OK,88,14,8.630197784127353e-13,-5.0570535611584175e-15,-1.3090654575072806e-12,-2.058257697995684e-10,1.3258352726157173e-12,-2.868682364314373e-15,2.5870497215691238e-18,-8.381701519833698e-22,specimages/fbs0131-DFBSJ021736.40+271123.9.fits,specimagesjpeg/fbs0131-DFBSJ021736.40+271123.9.jpg
657,657,fbs0131,DFBSJ021737.79+271007.7,02:17:37.795,+27:10:07.70,13.58,12.21,OK,120,16,-1.2965258127434515e-10,-2.1703356814072668e-13,-5.549107509184917e-11,-9.071643663319016e-09,4.824882668505349e-11,-9.421134131229317e-14,8.011498256060701e-17,-2.5091445536066958e-20,specimages/fbs0131-DFBSJ021737.79+271007.7.fits,specimagesjpeg/fbs0131-DFBSJ021737.79+271007.7.jpg
658,658,fbs0131,DFBSJ021737.89+271649.1,02:17:37.895,+27:16:49.15,14.31,13.63,OK,120,16,-2.0695797610091407e-11,-3.4643964873806713e-14,-8.857754770111507e-12,-1.448058401352765e-09,8.2528847611894e-12,-1.68708244954223e-14,1.4818245820526178e-17,-4.7535820080597174e-21,specimages/fbs0131-DFBSJ021737.89+271649.1.fits,specimagesjpeg/fbs0131-DFBSJ021737.89+271649.1.jpg
659,659,fbs0131,DFBSJ021739.59+271105.7,02:17:39.594,+27:11:05.71,12.19,11.83,OK,120,18,3.2003704021855354e-10,8.515266506678999e-14,3.305011578968529e-11,5.640813286537081e-09,-1.9743312934933925e-11,2.5208392681748557e-14,-1.3637883624920867e-17,2.549437649771337e-21,specimages/fbs0131-DFBSJ021739.59+271105.7.fits,specimagesjpeg/fbs0131-DFBSJ021739.59+271105.7.jpg
660,660,fbs0131,DFBSJ021741.26+271833.8,02:17:41.265,+27:18:33.82,16.67,15.93,U,57,19,3.745453573815643e-13,-3.409855638812436e-16,-1.0300081466997497e-13,-1.7989391136176978e-11,2.0073909736016253e-13,-5.072763899023077e-16,4.838836998085934e-19,-1.591293731985518e-22,specimages/fbs0131-DFBSJ021741.26+271833.8.fits,specimagesjpeg/fbs0131-DFBSJ021741.26+271833.8.jpg
661,661,fbs0131,DFBSJ021744.20+271105.4,02:17:44.202,+27:11:05.41,15.34,14.38,OK,83,16,-1.4056811721450358e-11,-2.3530571513410654e-14,-6.016288515807382e-12,-9.835385228850026e-10,5.34184544058226e-12,-1.0586883133626611e-14,9.112879073572049e-18,-2.8852071092419568e-21,specimages/fbs0131-DFBSJ021744.20+271105.4.fits,specimagesjpeg/fbs0131-DFBSJ021744.20+271105.4.jpg
662,662,fbs0131,DFBSJ021746.29+271523.3,02:17:46.297,+27:15:23.34,15.89,15.48,U,66,19,6.690453873668989e-13,-6.090988607459907e-16,-1.8398947661591286e-13,-3.213440332292103e-11,3.130515558127043e-13,-7.686809291383286e-16,7.252038539326861e-19,-2.372151470282655e-22,specimages/fbs0131-DFBSJ021746.29+271523.3.fits,specimagesjpeg/fbs0131-DFBSJ021746.29+271523.3.jpg
663,663,fbs0131,DFBSJ021747.08+271331.6,02:17:47.082,+27:13:31.67,15.33,14.31,OK,101,18,-4.147538630997961e-11,-1.1035362035978822e-14,-4.283127457129162e-12,-7.310175389477626e-10,3.909590767165243e-12,-7.537693759818078e-15,6.257351998204132e-18,-1.8985720105761527e-21,specimages/fbs0131-DFBSJ021747.08+271331.6.fits,specimagesjpeg/fbs0131-DFBSJ021747.08+271331.6.jpg
664,664,fbs0131,DFBSJ021750.73+271926.8,02:17:50.737,+27:19:26.84,15.53,15.45,U,92,23,-8.858718888476351e-13,9.995910876008353e-16,4.93007727557372e-13,9.585660898014173e-11,-2.993800014779473e-13,3.44452405933281e-16,-1.7110690898460214e-19,3.0540452498525947e-23,specimages/fbs0131-DFBSJ021750.73+271926.8.fits,specimagesjpeg/fbs0131-DFBSJ021750.73+271926.8.jpg
665,665,fbs0131,DFBSJ021751.33+271815.2,02:17:51.332,+27:18:15.29,15.9,15.53,NL,90,20,-1.0684768077653617e-13,-8.466640966673657e-16,-3.959747196085639e-13,-7.087393958329216e-11,4.2346485782943284e-13,-8.582868655755694e-16,7.247106493990061e-19,-2.1921269471155556e-22,specimages/fbs0131-DFBSJ021751.33+271815.2.fits,specimagesjpeg/fbs0131-DFBSJ021751.33+271815.2.jpg
666,666,fbs0131,DFBSJ021751.43+271639.9,02:17:51.434,+27:16:39.97,17.28,16.14,NL,26,13,-6.566828489367907e-12,-6.316134038618274e-15,-2.0924017898304764e-12,-3.23064671575595e-10,1.6631471233913595e-12,-3.1926463714084017e-15,2.70137191062612e-18,-8.499341801152698e-22,specimages/fbs0131-DFBSJ021751.43+271639.9.fits,specimagesjpeg/fbs0131-DFBSJ021751.43+271639.9.jpg
667,667,fbs0131,DFBSJ021754.23+271033.9,02:17:54.231,+27:10:33.98,16.73,16.59,U,19,20,-5.012594549405728e-14,-3.9719793837933773e-16,-1.857647804275773e-13,-3.3249356184651513e-11,1.7374614972164233e-13,-3.0902749118009827e-16,2.2958584605430314e-19,-6.122425926289331e-23,specimages/fbs0131-DFBSJ021754.23+271033.9.fits,specimagesjpeg/fbs0131-DFBSJ021754.23+271033.9.jpg
668,668,fbs0131,DFBSJ021759.03+271534.9,02:17:59.032,+27:15:34.92,15.68,14.49,U,71,16,-1.4637843613522687e-11,-2.4503203836288344e-14,-6.264971723950831e-12,-1.0241934498711429e-09,5.4146160055503895e-12,-1.0519629921081362e-14,8.914661493688256e-18,-2.786785345405706e-21,specimages/fbs0131-DFBSJ021759.03+271534.9.fits,specimagesjpeg/fbs0131-DFBSJ021759.03+271534.9.jpg
669,669,fbs0155,DFBSJ084124.05+425653.6,08:41:24.051,+42:56:53.63,16.52,15.69,U,60,14,1.144216149065045e-12,-6.704793902034363e-15,-1.735599906089923e-12,-2.728908257899506e-10,1.535883058499156e-12,-3.1262177120373612e-15,2.7494604986977824e-18,-8.868725758460936e-22,specimages/fbs0155-DFBSJ084124.05+425653.6.fits,specimagesjpeg/fbs0155-DFBSJ084124.05+425653.6.jpg
670,670,fbs0155,DFBSJ084133.12+425914.0,08:41:33.124,+42:59:14.07,16.16,15.21,U,77,18,-1.9381975842887927e-11,-5.1569660412337814e-15,-2.0015603905814938e-12,-3.4161393515807486e-10,1.8004839127165538e-12,-3.4341037218224143e-15,2.8259026546708804e-18,-8.5100608254264e-22,specimages/fbs0155-DFBSJ084133.12+425914.0.fits,specimagesjpeg/fbs0155-DFBSJ084133.12+425914.0.jpg
671,671,fbs0155,DFBSJ084134.55+430125.4,08:41:34.559,+43:01:25.49,17.34,16.34,U,29,18,-6.1282530514924136e-12,-1.6305454044068713e-15,-6.328595239474861e-13,-1.0801254087420821e-10,5.711169588885988e-13,-1.0868148736714085e-15,8.896898512843347e-19,-2.661163912307821e-22,specimages/fbs0155-DFBSJ084134.55+430125.4.fits,specimagesjpeg/fbs0155-DFBSJ084134.55+430125.4.jpg
672,672,fbs0155,DFBSJ084137.20+430055.4,08:41:37.209,+43:00:55.47,17.04,15.61,U,36,12,2.0712930311967145e-11,-1.3078782675844534e-14,-3.2601621314153e-12,-4.947027941405123e-10,2.4921134046712064e-12,-4.6167367474471025e-15,3.7117111802994285e-18,-1.090414579352457e-21,specimages/fbs0155-DFBSJ084137.20+430055.4.fits,specimagesjpeg/fbs0155-DFBSJ084137.20+430055.4.jpg
673,673,fbs0155,DFBSJ084137.76+425804.2,08:41:37.761,+42:58:04.25,15.48,14.29,OK,103,18,-3.974377474567263e-11,-1.05746291498539e-14,-4.1043041662651284e-12,-7.004969020668826e-10,3.825137993802482e-12,-7.48492531958217e-15,6.2854126332529024e-18,-1.9251722119464188e-21,specimages/fbs0155-DFBSJ084137.76+425804.2.fits,specimagesjpeg/fbs0155-DFBSJ084137.76+425804.2.jpg
674,674,fbs0155,DFBSJ084138.48+425910.5,08:41:38.487,+42:59:10.51,17.37,16.69,F,36,20,3.2527059440702945e-14,2.577402852438522e-16,1.2054217436880854e-13,2.1575558186249453e-11,-4.447417303797743e-14,6.667525874220527e-18,3.463603358022893e-20,-1.822466426319757e-23,specimages/fbs0155-DFBSJ084138.48+425910.5.fits,specimagesjpeg/fbs0155-DFBSJ084138.48+425910.5.jpg
675,675,fbs0155,DFBSJ084146.92+425419.0,08:41:46.920,+42:54:19.03,14.77,13.73,OK,111,18,-4.558753787917476e-11,-1.2129471352101764e-14,-4.7077805830104016e-12,-8.03493897889344e-10,4.625504891265489e-12,-9.323553927599151e-15,7.972151604032472e-18,-2.470400201415541e-21,specimages/fbs0155-DFBSJ084146.92+425419.0.fits,specimagesjpeg/fbs0155-DFBSJ084146.92+425419.0.jpg
676,676,fbs0155,DFBSJ084151.63+425656.9,08:41:51.630,+42:56:56.99,16.41,15.46,NL,76,18,-1.1752999664825793e-11,-3.1271200278594987e-15,-1.2137211151345192e-12,-2.0715020747187493e-10,1.1736439966250269e-12,-2.349700815824161e-15,2.004147770374144e-18,-6.208071682482897e-22,specimages/fbs0155-DFBSJ084151.63+425656.9.fits,specimagesjpeg/fbs0155-DFBSJ084151.63+425656.9.jpg
677,677,fbs0155,DFBSJ084152.13+425522.6,08:41:52.135,+42:55:22.67,17.44,15.85,NL,49,17,-8.132938306697166e-12,-5.868263903541418e-15,-1.7633650902938734e-12,-2.943719328240774e-10,1.5321288088696295e-12,-2.9288282521225705e-15,2.438349678342338e-18,-7.475422033017809e-22,specimages/fbs0155-DFBSJ084152.13+425522.6.fits,specimagesjpeg/fbs0155-DFBSJ084152.13+425522.6.jpg
678,678,fbs0155,DFBSJ084155.06+425632.7,08:41:55.068,+42:56:32.71,15.14,14.13,U,99,18,-3.717850967745279e-11,-9.892084187349504e-15,-3.839389387823393e-12,-6.55282583257966e-10,3.712807802457862e-12,-7.425526690561482e-15,6.3233861475334695e-18,-1.9552415428069564e-21,specimages/fbs0155-DFBSJ084155.06+425632.7.fits,specimagesjpeg/fbs0155-DFBSJ084155.06+425632.7.jpg
679,679,fbs0155,DFBSJ084155.88+425820.0,08:41:55.881,+42:58:20.03,14.15,13.41,OK,109,17,-2.794367382353791e-11,-2.0162521902400674e-14,-6.058667803350824e-12,-1.0114171960621589e-09,6.174907650981329e-12,-1.2994427156727704e-14,1.1518194462810744e-17,-3.686797232216892e-21,specimages/fbs0155-DFBSJ084155.88+425820.0.fits,specimagesjpeg/fbs0155-DFBSJ084155.88+425820.0.jpg
680,680,fbs0155,DFBSJ084159.85+425507.8,08:41:59.857,+42:55:07.85,14.71,13.24,OK,117,17,-7.017323303021653e-11,-5.063298595688078e-14,-1.5214794865720825e-11,-2.5399205785208767e-09,1.3515510033491028e-11,-2.6217704981759867e-14,2.2046321967486064e-17,-6.805727953118759e-21,specimages/fbs0155-DFBSJ084159.85+425507.8.fits,specimagesjpeg/fbs0155-DFBSJ084159.85+425507.8.jpg
681,681,fbs0161,DFBSJ084124.05+425653.6,08:41:24.051,+42:56:53.63,16.5,15.78,U,49,18,-5.53858096179661e-12,-1.4736444598283062e-15,-5.719614857737018e-13,-9.761837070066688e-11,7.107367542246366e-13,-1.6028379922974114e-15,1.4627005373168953e-18,-4.727031897095193e-22,specimages/fbs0161-DFBSJ084124.05+425653.6.fits,specimagesjpeg/fbs0161-DFBSJ084124.05+425653.6.jpg
682,682,fbs0161,DFBSJ084133.12+425914.0,08:41:33.124,+42:59:14.07,16.07,15.17,U,69,17,-1.7486780250353953e-11,-1.2617458343245715e-14,-3.7914421247623466e-12,-6.329340128418344e-10,3.3867313561122282e-12,-6.5926257261595285e-15,5.555199206675892e-18,-1.7167671781541407e-21,specimages/fbs0161-DFBSJ084133.12+425914.0.fits,specimagesjpeg/fbs0161-DFBSJ084133.12+425914.0.jpg
683,683,fbs0161,DFBSJ084134.55+430125.4,08:41:34.559,+43:01:25.49,17.84,16.58,U,31,17,-5.491818902623272e-12,-3.9625827783585004e-15,-1.1907235494862932e-12,-1.9877651937588384e-10,1.0386300614117082e-12,-1.9764937502802914e-15,1.6298244943744562e-18,-4.934211056856545e-22,specimages/fbs0161-DFBSJ084134.55+430125.4.fits,specimagesjpeg/fbs0161-DFBSJ084134.55+430125.4.jpg
684,684,fbs0161,DFBSJ084137.20+430055.4,08:41:37.209,+43:00:55.47,16.96,15.45,U,64,19,4.8118603429562964e-12,-4.3807358155332954e-15,-1.3232862704351684e-12,-2.311188125745759e-10,1.2961518923870307e-12,-2.5395750160511357e-15,2.108623320910949e-18,-6.341217233864324e-22,specimages/fbs0161-DFBSJ084137.20+430055.4.fits,specimagesjpeg/fbs0161-DFBSJ084137.20+430055.4.jpg
685,685,fbs0161,DFBSJ084137.76+425804.2,08:41:37.761,+42:58:04.25,15.41,14.26,NL,105,17,-2.8953280123120675e-11,-2.0891019242858752e-14,-6.277577956354447e-12,-1.0479629159736694e-09,5.80583876889631e-12,-1.1560623515931486e-14,9.901020969827347e-18,-3.0984087292682767e-21,specimages/fbs0161-DFBSJ084137.76+425804.2.fits,specimagesjpeg/fbs0161-DFBSJ084137.76+425804.2.jpg
686,686,fbs0161,DFBSJ084138.48+425910.5,08:41:38.487,+42:59:10.51,16.25,16.59,NL,78,20,1.4733350547460266e-13,1.167459986386576e-15,5.460074659566174e-13,9.772827601100859e-11,-3.349150104203011e-13,4.162469434687661e-16,-2.177866653936246e-19,3.906663399831894e-23,specimages/fbs0161-DFBSJ084138.48+425910.5.fits,specimagesjpeg/fbs0161-DFBSJ084138.48+425910.5.jpg
687,687,fbs0161,DFBSJ084146.92+425419.0,08:41:46.920,+42:54:19.03,14.81,13.75,OK,108,18,-5.261834109143935e-11,-1.4000153413288202e-14,-5.433843403938598e-12,-9.274134510558457e-10,5.424955749337977e-12,-1.1043909510997913e-14,9.508652151314306e-18,-2.9618462701139103e-21,specimages/fbs0161-DFBSJ084146.92+425419.0.fits,specimagesjpeg/fbs0161-DFBSJ084146.92+425419.0.jpg
688,688,fbs0161,DFBSJ084151.63+425656.9,08:41:51.630,+42:56:56.99,16.68,15.45,U,74,18,-1.9525296473341266e-11,-5.195096840885479e-15,-2.0163598280476767e-12,-3.4413963481328485e-10,1.886875209815564e-12,-3.7022430158941465e-15,3.1163030385594716e-18,-9.567686594487484e-22,specimages/fbs0161-DFBSJ084151.63+425656.9.fits,specimagesjpeg/fbs0161-DFBSJ084151.63+425656.9.jpg
689,689,fbs0161,DFBSJ084152.13+425522.6,08:41:52.135,+42:55:22.67,16.9,15.9,U,96,18,-1.166007668217165e-11,-3.102396023259286e-15,-1.2041250509290846e-12,-2.0551241281422282e-10,1.1641150891087606e-12,-2.3318240099566665e-15,1.9913304263319363e-18,-6.179691067411309e-22,specimages/fbs0161-DFBSJ084152.13+425522.6.fits,specimagesjpeg/fbs0161-DFBSJ084152.13+425522.6.jpg
690,690,fbs0161,DFBSJ084155.06+425632.7,08:41:55.068,+42:56:32.71,14.96,14.08,U,94,17,-2.257361215870491e-11,-1.628780361862361e-14,-4.894348142702409e-12,-8.170491638374424e-10,4.882415154291912e-12,-1.0161424746608715e-14,8.951749710885389e-18,-2.855261444433017e-21,specimages/fbs0161-DFBSJ084155.06+425632.7.fits,specimagesjpeg/fbs0161-DFBSJ084155.06+425632.7.jpg
691,691,fbs0161,DFBSJ084155.88+425820.0,08:41:55.881,+42:58:20.03,14.22,13.37,OK,93,16,-2.4884339170415575e-11,-4.1655399173157245e-14,-1.0650432492280123e-11,-1.7411226562949606e-09,1.0401744122119392e-11,-2.186184245572204e-14,1.9545495006371835e-17,-6.345302966295888e-21,specimages/fbs0161-DFBSJ084155.88+425820.0.fits,specimagesjpeg/fbs0161-DFBSJ084155.88+425820.0.jpg
692,692,fbs0161,DFBSJ084159.85+425507.8,08:41:59.857,+42:55:07.85,14.73,13.32,OK,99,15,3.3637549871744072e-12,-9.411710576328668e-14,-2.501580826549841e-11,-4.008826031418755e-09,2.1721729429235e-11,-4.325097596821627e-14,3.7537514105779904e-17,-1.2008172440175922e-20,specimages/fbs0161-DFBSJ084159.85+425507.8.fits,specimagesjpeg/fbs0161-DFBSJ084159.85+425507.8.jpg
693,693,fbs0222,DFBSJ135841.04+190314.3,13:58:41.043,+19:03:14.35,16.07,15.11,U,95,17,-1.1775392382307125e-11,-8.496449703275232e-15,-2.5531132043147583e-12,-4.2621052116989773e-10,2.2445452088898165e-12,-4.316198663665172e-15,3.602915035953218e-18,-1.105377482127643e-21,specimages/fbs0222-DFBSJ135841.04+190314.3.fits,specimagesjpeg/fbs0222-DFBSJ135841.04+190314.3.jpg
694,694,fbs0222,DFBSJ135842.40+190815.7,13:58:42.406,+19:08:15.72,13.15,13.2,OK,120,17,4.160977034416851e-11,3.002333485892566e-14,9.021777151766856e-12,1.506079834129702e-09,-5.40518898896463e-12,7.130297165455923e-15,-4.0336712812295266e-18,8.068059379022381e-22,specimages/fbs0222-DFBSJ135842.40+190815.7.fits,specimagesjpeg/fbs0222-DFBSJ135842.40+190815.7.jpg
695,695,fbs0222,DFBSJ135843.58+191027.4,13:58:43.581,+19:10:27.44,13.97,13.3,OK,120,15,1.8183252129708821e-12,-5.0876375560118496e-14,-1.3522656417321533e-11,-2.167027314128635e-09,1.2317868782983748e-11,-2.5291793617806444e-14,2.240638706571709e-17,-7.270010298744341e-21,specimages/fbs0222-DFBSJ135843.58+191027.4.fits,specimagesjpeg/fbs0222-DFBSJ135843.58+191027.4.jpg
696,696,fbs0222,DFBSJ135849.68+190632.4,13:58:49.682,+19:06:32.47,16.68,15.07,NL,52,17,-9.315856151041052e-12,-6.721782641870486e-15,-2.0198396163762958e-12,-3.3718674011894765e-10,1.9302834641394503e-12,-3.993929447436499e-15,3.5880052934176576e-18,-1.1852579895083192e-21,specimages/fbs0222-DFBSJ135849.68+190632.4.fits,specimagesjpeg/fbs0222-DFBSJ135849.68+190632.4.jpg
697,697,fbs0222,DFBSJ135849.98+190719.0,13:58:49.984,+19:07:19.09,14.88,13.63,NL,94,17,-4.3726629456852414e-11,-3.155062809257365e-14,-9.480703246319393e-12,-1.5826851688063825e-09,8.503962272375059e-12,-1.6606082499394246e-14,1.4033781152366624e-17,-4.349711423509395e-21,specimages/fbs0222-DFBSJ135849.98+190719.0.fits,specimagesjpeg/fbs0222-DFBSJ135849.98+190719.0.jpg
698,698,fbs0222,DFBSJ135854.41+190412.3,13:58:54.418,+19:04:12.31,16.54,15.14,U,53,18,-1.6869870482823832e-11,-4.488569320848745e-15,-1.7421372105897884e-12,-2.973371677302972e-10,1.5775605395924567e-12,-3.016180148450559e-15,2.4851407928931555e-18,-7.4924160866020505e-22,specimages/fbs0222-DFBSJ135854.41+190412.3.fits,specimagesjpeg/fbs0222-DFBSJ135854.41+190412.3.jpg
699,699,fbs0222,DFBSJ135902.86+190636.2,13:59:02.864,+19:06:36.21,13.78,12.3,OK,92,18,-2.2209897855436174e-10,-5.909389418167358e-14,-2.2935964394760154e-11,-3.914566750547802e-09,2.1313540179300568e-11,-4.160170424850067e-14,3.485833961520777e-17,-1.0656084076567471e-20,specimages/fbs0222-DFBSJ135902.86+190636.2.fits,specimagesjpeg/fbs0222-DFBSJ135902.86+190636.2.jpg
700,700,fbs0222,DFBSJ135915.12+190224.7,13:59:15.120,+19:02:24.77,14.84,13.87,OK,90,17,-3.2412860483776094e-11,-2.3387260699146323e-14,-7.0276786811132596e-12,-1.1731832775882724e-09,6.316922968126552e-12,-1.2340498072637476e-14,1.042168124185786e-17,-3.2255957560234918e-21,specimages/fbs0222-DFBSJ135915.12+190224.7.fits,specimagesjpeg/fbs0222-DFBSJ135915.12+190224.7.jpg
701,701,fbs0611,DFBSJ132055.43+144514.0,13:20:55.433,+14:45:14.02,16.67,15.62,U,64,17,-1.0974082326813641e-11,-7.918272865451527e-15,-2.3793761343150054e-12,-3.972074366559608e-10,2.02708837508958e-12,-3.814526317751428e-15,3.1330616441581473e-18,-9.488648297688879e-22,specimages/fbs0611-DFBSJ132055.43+144514.0.fits,specimagesjpeg/fbs0611-DFBSJ132055.43+144514.0.jpg
702,702,fbs0611,DFBSJ132056.60+144232.7,13:20:56.605,+14:42:32.71,16.48,15.18,U,110,16,-7.910109768684225e-12,-1.3241232941652373e-14,-3.3855150059342347e-12,-5.534620040998132e-10,2.830651851712221e-12,-5.333050115812796e-15,4.386514216814487e-18,-1.3314949961155067e-21,specimages/fbs0611-DFBSJ132056.60+144232.7.fits,specimagesjpeg/fbs0611-DFBSJ132056.60+144232.7.jpg
703,703,fbs0611,DFBSJ132106.07+144804.3,13:21:06.077,+14:48:04.32,16.47,16.44,U,63,20,1.2074501658728168e-14,9.567547313800787e-17,4.47463505274326e-14,8.009094675185668e-12,5.867618528642226e-15,-6.24891243774933e-17,7.445039641536615e-20,-2.5920915298040807e-23,specimages/fbs0611-DFBSJ132106.07+144804.3.fits,specimagesjpeg/fbs0611-DFBSJ132106.07+144804.3.jpg
704,704,fbs0611,DFBSJ132106.42+144139.4,13:21:06.423,+14:41:39.49,15.38,14.22,OK,72,17,-3.070778618931516e-11,-2.2156979533245658e-14,-6.6579896580681216e-12,-1.1114684652700267e-09,5.920894790847439e-12,-1.1470593847041937e-14,9.623636828648539e-18,-2.9630467664318212e-21,specimages/fbs0611-DFBSJ132106.42+144139.4.fits,specimagesjpeg/fbs0611-DFBSJ132106.42+144139.4.jpg
705,705,fbs0611,DFBSJ132108.78+144246.3,13:21:08.789,+14:42:46.31,13.63,12.79,OK,105,15,3.3522106614089652e-12,-9.379421548215917e-14,-2.4929975782204518e-11,-3.995067451311099e-09,2.310775198664309e-11,-4.774180706985087e-14,4.2315130502924e-17,-1.3692145787289526e-20,specimages/fbs0611-DFBSJ132108.78+144246.3.fits,specimagesjpeg/fbs0611-DFBSJ132108.78+144246.3.jpg
706,706,fbs0611,DFBSJ132109.90+144246.8,13:21:09.901,+14:42:46.85,17.29,15.91,U,63,16,-5.495318179378407e-12,-9.198961770246624e-15,-2.3519883146365298e-12,-3.845017314438758e-10,1.9413893978919065e-12,-3.637797597036353e-15,2.9896247446966416e-18,-9.09153382090614e-22,specimages/fbs0611-DFBSJ132109.90+144246.8.fits,specimagesjpeg/fbs0611-DFBSJ132109.90+144246.8.jpg
707,707,fbs0611,DFBSJ132118.76+144247.4,13:21:18.764,+14:42:47.42,15.93,16.21,U,72,17,3.6635158233629536e-12,2.643390985981844e-15,7.943181059825058e-13,1.326019856769361e-10,-5.169326665071448e-13,7.641391880612574e-16,-5.055189064534778e-19,1.2599599743235466e-22,specimages/fbs0611-DFBSJ132118.76+144247.4.fits,specimagesjpeg/fbs0611-DFBSJ132118.76+144247.4.jpg
